"year","month","day","Pp","Tmax","Tmin"
1991,1,5,0,18.1,5.9
1991,1,6,0,18.2,6.1
1991,1,7,0,17.3,5.2
1991,1,8,0,19.2,5.7
1991,1,9,0,20.2,5.8
1991,1,10,0,19.3,5.6
1991,1,11,0,19.1,5.6
1991,1,12,0,17,4.2
1991,1,13,0,19.2,3.7
1991,1,14,0,19.9,4.3
1991,1,15,0,19.1,4.4
1991,1,16,3.2,14.6,3.2
1991,1,17,5.6,15.8,4.1
1991,1,18,1,16.3,5.2
1991,1,19,6.3,11.2,4.2
1991,1,20,4.9,17.2,3.2
1991,1,21,6.2,15.8,4.3
1991,1,22,3.9,18.8,5.1
1991,1,23,2.8,18.7,4.4
1991,1,24,6.6,16.6,4.1
1991,1,25,1,15,6.1
1991,1,26,0,17,6.3
1991,1,27,0.6,15.9,5.2
1991,1,28,2.7,17.2,5.1
1991,1,29,0.5,18.9,5.3
1991,1,30,1.2,17.2,6.9
1991,1,31,1.7,16.7,5.1
1991,2,1,4.9,14.7,4.7
1991,2,2,4.8,14.7,5.6
1991,2,3,6.3,17.5,3.9
1991,2,4,4.9,16.4,5.2
1991,2,5,4.6,16,2.3
1991,2,6,0,17.2,4.2
1991,2,7,0,15.1,5.8
1991,2,8,2,18.2,4.5
1991,2,9,0,16.3,3.2
1991,2,10,0,19.2,5.1
1991,2,11,6.3,15.7,3.5
1991,2,12,5.4,13.5,2.1
1991,2,13,5.2,13.9,2.1
1991,2,14,4.9,14.2,1.1
1991,2,15,9.2,15.3,3.5
1991,2,16,6.9,13.4,2.9
1991,2,17,8.9,14.8,1.5
1991,2,18,6.5,15.3,1.3
1991,2,19,4.8,15,3.5
1991,2,20,10.3,15.9,2
1991,2,21,5.1,16.4,3.3
1991,2,22,0,17.3,2.5
1991,2,23,7.1,17,5.6
1991,2,24,11.2,12.5,4.8
1991,2,25,6.8,11.9,5.3
1991,2,26,7.2,12.7,5.1
1991,2,27,5.2,15.8,4.4
1991,2,28,7.7,10.9,2.8
1991,3,1,0,13.1,3.1
1991,3,2,8.6,10.3,3.1
1991,3,3,5.9,10.7,2.1
1991,3,4,6.7,11.6,2.4
1991,3,5,2.5,13.8,3.4
1991,3,6,5.2,14.9,5.4
1991,3,7,7.3,15.8,4.9
1991,3,8,0.9,15.9,5.2
1991,3,9,1.8,17.4,6
1991,3,10,5.2,17,5.6
1991,3,11,6,14.8,2.2
1991,3,12,8.2,19,6.4
1991,3,13,7.6,15.6,6.5
1991,3,14,3.6,17.2,6.7
1991,3,15,1.9,15.7,6.4
1991,3,16,0.9,15.6,6.4
1991,3,17,1.9,16,6.6
1991,3,18,0,16.8,6.3
1991,3,19,0,17.1,4.7
1991,3,20,0,16.6,4.5
1991,3,21,0,17.6,6.5
1991,3,22,7.1,15.8,5.9
1991,3,23,6.5,17.2,6
1991,3,24,8.8,13,5.6
1991,3,25,5.2,14.9,5.5
1991,3,26,0.9,15.8,5.4
1991,3,27,0.5,15.4,7
1991,3,28,0,14.3,5.2
1991,3,29,4.2,12.9,5.3
1991,3,30,0,15,5.2
1991,3,31,1,12.9,5.9
1991,4,1,0.1,17,3.8
1991,4,2,0,16.7,4.4
1991,4,3,0,16.8,3.2
1991,4,4,0,17,3.9
1991,4,5,1.6,15.6,3.6
1991,4,6,0,15.9,4.5
1991,4,7,0,17,4.7
1991,4,8,0,17.5,3.6
1991,4,9,2.1,15.6,4.9
1991,4,10,6.1,14.8,5.3
1991,4,11,4.2,13.7,5.8
1991,4,12,3.2,15.2,4.7
1991,4,13,1.9,16.5,5.9
1991,4,14,0,17.2,1.7
1991,4,15,0,16.9,0.6
1991,4,16,0,17.7,3.3
1991,4,17,0,17.7,3.3
1991,4,18,0,17.5,1.4
1991,4,19,0,16.7,3.5
1991,4,20,0,17.3,2.5
1991,4,21,0,17.6,1.5
1991,4,22,0,18.4,2.3
1991,4,23,0,17.8,2.8
1991,4,24,0.6,17.2,3.5
1991,4,25,1.2,15.7,4.2
1991,4,26,2.2,15.8,2.6
1991,4,27,0,16.9,1.3
1991,4,28,0,18.3,1.4
1991,4,29,0,17.9,1.4
1991,4,30,0,18.7,0.5
1991,5,1,0,18.4,1.5
1991,5,2,0,17.6,-0.5
1991,5,3,0,17.9,1.4
1991,5,4,0,17.9,0.5
1991,5,5,0,17.4,-0.5
1991,5,6,0,18.1,0.5
1991,5,7,0,17.9,1.2
1991,5,8,0,17.8,0.5
1991,5,9,0,17.4,1.5
1991,5,10,0,17.4,0.4
1991,5,11,0,17.9,2.4
1991,5,12,0,17.7,0.4
1991,5,13,0,18.4,0.5
1991,5,14,0,18,0.7
1991,5,15,0,17,-0.4
1991,5,16,0,18.3,0.7
1991,5,17,0,17.7,1.6
1991,5,18,0,18.1,1.3
1991,5,19,0,18.4,0.7
1991,5,20,0,18.6,-0.2
1991,5,21,0,17.7,0
1991,5,22,0,17,-1
1991,5,23,0,18,-0.8
1991,5,24,0,17.7,1.6
1991,5,25,0,16.8,1
1991,5,26,0,17.9,1.3
1991,5,27,0,18,1.5
1991,5,28,0,16.9,2
1991,5,29,0,16.1,2.4
1991,5,30,0,17.6,1.4
1991,5,31,0.9,18,0.3
1991,6,1,0,17.1,-0.7
1991,6,2,0,17.3,-0.5
1991,6,3,0,18,0.5
1991,6,4,0,17.9,0.3
1991,6,5,0,18,0.4
1991,6,6,0,17.8,0
1991,6,7,0,17.8,0.3
1991,6,8,0,17.2,1.2
1991,6,9,0,17.2,1
1991,6,10,0,18.2,1.2
1991,6,11,0,18.1,1.2
1991,6,12,0,17.6,0.2
1991,6,13,0,17.3,0.5
1991,6,14,0,18,-0.5
1991,6,15,0,18.1,-0.4
1991,6,16,0,17.7,-1
1991,6,17,0,17.2,1.1
1991,6,18,0,16.6,0.4
1991,6,19,0,17.3,0.2
1991,6,20,0,17.6,1.6
1991,6,21,0,18.1,-0.6
1991,6,22,0,17.3,-0.2
1991,6,23,0,17.9,0.2
1991,6,24,0,17.4,1.7
1991,6,25,0,17.2,-1
1991,6,26,0,17,-1.8
1991,6,27,0,17.4,-2
1991,6,28,0,17.1,-1.8
1991,6,29,0,17.7,0.1
1991,6,30,0,18.3,-0.1
1991,7,1,0,17.3,0.3
1991,7,2,0,17.8,0.1
1991,7,3,0,18.2,0.1
1991,7,4,0,18.3,0.7
1991,7,5,0,18.2,0.7
1991,7,6,0,18.4,0.9
1991,7,7,0,18.4,1.1
1991,7,8,0,18.4,0.8
1991,7,9,0,17.3,-1.5
1991,7,10,0,18.3,0.1
1991,7,11,0,17.5,0.7
1991,7,12,0,17.5,1
1991,7,13,0,18.4,0.8
1991,7,14,0,17.6,0.8
1991,7,15,0,18.3,1.2
1991,7,16,0,18.3,1.6
1991,7,17,0,17.3,-1.5
1991,7,18,0,18.3,0.1
1991,7,19,0,18,-0.6
1991,7,20,0,18.6,0.1
1991,7,21,0,18.2,-0.3
1991,7,22,0,18.3,0.1
1991,7,23,0,18,-0.2
1991,7,24,0,17.4,0.1
1991,7,25,0,17.5,0.8
1991,7,26,0,18.5,1.2
1991,7,27,0,18.2,1
1991,7,28,0,18.4,0.8
1991,7,29,0,18.4,1.2
1991,7,30,0,18.4,1.3
1991,7,31,0,18.7,0
1991,8,1,0,18.4,-0.1
1991,8,2,0,17.7,-0.8
1991,8,3,0,18.5,0
1991,8,4,0,17.8,-0.7
1991,8,5,0,17.4,-0.3
1991,8,6,0,18,0.2
1991,8,7,0,18.6,0.6
1991,8,8,0,18.5,0.9
1991,8,9,0,17.7,-0.2
1991,8,10,0,17.8,0.6
1991,8,11,0,18,3.7
1991,8,12,0,18,3.1
1991,8,13,0,18,0
1991,8,14,0,17.1,-0.7
1991,8,15,0,18,-1.7
1991,8,16,0,17.6,0
1991,8,17,0,17.9,-0.1
1991,8,18,0,17.5,-1
1991,8,19,0,17,0.7
1991,8,20,0,16.6,1
1991,8,21,0,16.7,0
1991,8,22,0,17.4,-1.9
1991,8,23,0,17.6,-0.7
1991,8,24,0,18,-1.8
1991,8,25,0,18.3,0.3
1991,8,26,0,17.6,0.1
1991,8,27,0,17.7,-0.7
1991,8,28,0,18.6,-0.7
1991,8,29,0,17.4,-1.6
1991,8,30,0,18,-0.2
1991,8,31,0,17.3,-0.9
1991,9,1,0,20.3,3.1
1991,9,2,0,22.3,2.7
1991,9,3,0,22.3,2
1991,9,4,0,21.4,3.1
1991,9,5,0,19.4,3.7
1991,9,6,0,21.3,4.3
1991,9,7,0,21.4,3
1991,9,8,0,20.4,2
1991,9,9,0,19.3,2.5
1991,9,10,0,21.4,3.1
1991,9,11,0,20.3,3.9
1991,9,12,0,21.1,4.3
1991,9,13,0,20.6,3.9
1991,9,14,0,19.8,2.9
1991,9,15,0,21.9,3.2
1991,9,16,0,19.3,4.2
1991,9,17,0,22.3,4.2
1991,9,18,0,22.6,4.2
1991,9,19,0,19.6,3.1
1991,9,20,0,20.3,4.1
1991,9,21,0,18.8,3.9
1991,9,22,0,21,2.4
1991,9,23,0,20,3.9
1991,9,24,0,20.2,2.2
1991,9,25,0,20.6,2.9
1991,9,26,0,20.5,3.2
1991,9,27,0,20.2,2.1
1991,9,28,0,19.5,1.2
1991,9,29,0,20.5,2.2
1991,9,30,0,20.4,3.2
1991,10,1,0,19.2,2.2
1991,10,2,0,19.8,1.9
1991,10,3,0,19,1.8
1991,10,4,0,17.7,3.9
1991,10,5,0,17.2,5.2
1991,10,6,0,17.8,4.3
